f(n) = 0g(n) = 0,h(n) = 15, state = 1 4 3 9 6 7 0 5 2 8
f(n) = 0g(n) = 29,h(n) = 12, state = 1 0 5 9 6 3 2 7 4 8
f(n) = 0g(n) = 32,h(n) = 12, state = 1 7 5 9 6 3 2 0 4 8
f(n) = 0g(n) = 33,h(n) = 11, state = 1 7 5 9 6 3 2 4 0 8
f(n) = 0g(n) = 34,h(n) = 10, state = 1 7 5 9 6 3 2 4 8 0
f(n) = 0g(n) = 35,h(n) = 9, state = 1 7 5 9 0 3 2 4 8 6
f(n) = 0g(n) = 34,h(n) = 12, state = 1 7 5 0 6 3 2 4 9 8
f(n) = 0g(n) = 35,h(n) = 11, state = 1 7 5 6 0 3 2 4 9 8
f(n) = 0g(n) = 37,h(n) = 12, state = 1 7 5 8 6 3 2 4 9 0
f(n) = 0g(n) = 38,h(n) = 11, state = 1 7 5 8 0 3 2 4 9 6
f(n) = 0g(n) = 36,h(n) = 12, state = 1 7 5 6 8 3 2 4 9 0
f(n) = 0g(n) = 27,h(n) = 13, state = 2 7 0 5 6 1 3 4 9 8
f(n) = 0g(n) = 30,h(n) = 13, state = 3 7 0 5 6 2 1 4 9 8
f(n) = 0g(n) = 29,h(n) = 13, state = 3 1 0 5 6 2 7 4 9 8
f(n) = 0g(n) = 18,h(n) = 13, state = 2 7 3 5 6 1 4 9 0 8
f(n) = 0g(n) = 19,h(n) = 12, state = 2 7 3 5 6 1 4 9 8 0
f(n) = 0g(n) = 20,h(n) = 11, state = 2 7 3 5 0 1 4 9 8 6
f(n) = 0g(n) = 18,h(n) = 13, state = 2 7 0 5 6 1 4 3 9 8
f(n) = 0g(n) = 19,h(n) = 12, state = 2 7 5 0 6 1 4 3 9 8
f(n) = 0g(n) = 20,h(n) = 11, state = 2 7 5 6 0 1 4 3 9 8
f(n) = 0g(n) = 20,h(n) = 11, state = 2 7 5 9 6 1 4 3 0 8
f(n) = 0g(n) = 21,h(n) = 10, state = 2 7 5 9 6 1 4 3 8 0
f(n) = 0g(n) = 22,h(n) = 9, state = 2 7 5 9 0 1 4 3 8 6
f(n) = 0g(n) = 19,h(n) = 12, state = 2 0 7 5 6 1 4 3 9 8
f(n) = 0g(n) = 22,h(n) = 12, state = 2 7 5 8 6 1 4 3 9 0
f(n) = 0g(n) = 23,h(n) = 11, state = 2 7 5 8 0 1 4 3 9 6
f(n) = 0g(n) = 21,h(n) = 12, state = 2 7 5 6 8 1 4 3 9 0
f(n) = 0g(n) = 21,h(n) = 12, state = 2 7 5 9 6 1 4 0 3 8
f(n) = 0g(n) = 18,h(n) = 13, state = 0 1 4 5 6 7 2 3 9 8
f(n) = 0g(n) = 21,h(n) = 11, state = 8 1 4 5 0 7 2 3 9 8
f(n) = 0g(n) = 22,h(n) = 12, state = 8 1 4 5 8 7 2 3 9 0
f(n) = 0g(n) = 20,h(n) = 13, state = 1 2 4 5 6 7 3 9 0 8
f(n) = 0g(n) = 21,h(n) = 12, state = 1 2 4 5 6 7 3 9 8 0
f(n) = 0g(n) = 22,h(n) = 11, state = 1 2 4 5 0 7 3 9 8 6
f(n) = 0g(n) = 20,h(n) = 13, state = 1 2 0 5 6 7 3 4 9 8
f(n) = 0g(n) = 23,h(n) = 13, state = 2 7 4 5 6 1 0 3 9 8
f(n) = 0g(n) = 21,h(n) = 13, state = 0 2 3 5 6 1 4 7 9 8
f(n) = 0g(n) = 24,h(n) = 11, state = 8 2 3 5 0 1 4 7 9 8
f(n) = 0g(n) = 22,h(n) = 12, state = 1 2 3 5 6 0 4 7 9 8
f(n) = 0g(n) = 25,h(n) = 12, state = 8 2 3 5 8 1 4 7 9 0
f(n) = 0g(n) = 25,h(n) = 13, state = 0 2 7 5 6 1 3 4 9 8
f(n) = 0g(n) = 26,h(n) = 12, state = 1 2 7 5 6 0 3 4 9 8
f(n) = 0g(n) = 29,h(n) = 13, state = 2 5 4 9 6 1 3 7 0 8
f(n) = 0g(n) = 30,h(n) = 12, state = 2 5 4 9 6 1 3 7 8 0
f(n) = 0g(n) = 31,h(n) = 11, state = 2 5 4 9 0 1 3 7 8 6
f(n) = 0g(n) = 29,h(n) = 13, state = 2 5 4 9 6 1 0 3 7 8
f(n) = 0g(n) = 31,h(n) = 13, state = 8 2 5 9 8 1 3 4 7 0
f(n) = 0g(n) = 31,h(n) = 13, state = 8 2 3 9 8 1 4 5 7 0
f(n) = 0g(n) = 29,h(n) = 13, state = 2 4 3 9 6 1 5 7 0 8
f(n) = 0g(n) = 30,h(n) = 12, state = 2 4 3 9 6 1 5 7 8 0
f(n) = 0g(n) = 31,h(n) = 11, state = 2 4 3 9 0 1 5 7 8 6
f(n) = 0g(n) = 29,h(n) = 13, state = 2 4 0 9 6 1 5 3 7 8
f(n) = 0g(n) = 32,h(n) = 13, state = 2 7 0 9 6 1 3 4 5 8
f(n) = 0g(n) = 32,h(n) = 13, state = 0 2 7 9 6 1 3 4 5 8
f(n) = 0g(n) = 33,h(n) = 12, state = 1 2 7 9 6 0 3 4 5 8
f(n) = 0g(n) = 32,h(n) = 13, state = 0 2 3 9 6 1 4 7 5 8
f(n) = 0g(n) = 33,h(n) = 12, state = 1 2 3 9 6 0 4 7 5 8
f(n) = 0g(n) = 32,h(n) = 13, state = 2 4 3 9 6 1 0 7 5 8
f(n) = 0g(n) = 32,h(n) = 13, state = 3 5 4 9 6 2 1 7 0 8
f(n) = 0g(n) = 33,h(n) = 12, state = 3 5 4 9 6 2 1 7 8 0
f(n) = 0g(n) = 34,h(n) = 11, state = 3 5 4 9 0 2 1 7 8 6
f(n) = 0g(n) = 32,h(n) = 13, state = 3 5 4 9 6 2 0 1 7 8
f(n) = 0g(n) = 32,h(n) = 13, state = 2 4 0 5 6 1 3 7 9 8
f(n) = 0g(n) = 32,h(n) = 13, state = 0 2 4 9 6 1 3 5 7 8
f(n) = 0g(n) = 33,h(n) = 12, state = 1 2 4 9 6 0 3 5 7 8
f(n) = 0g(n) = 31,h(n) = 13, state = 2 9 0 7 6 1 3 4 5 8
f(n) = 0g(n) = 34,h(n) = 11, state = 2 9 5 7 6 1 3 4 0 8
f(n) = 0g(n) = 35,h(n) = 10, state = 2 9 5 7 6 1 3 4 8 0
f(n) = 0g(n) = 36,h(n) = 9, state = 2 9 5 7 0 1 3 4 8 6
f(n) = 0g(n) = 35,h(n) = 12, state = 2 9 5 7 6 1 3 0 4 8
f(n) = 0g(n) = 35,h(n) = 12, state = 2 9 5 0 6 1 3 4 7 8
f(n) = 0g(n) = 36,h(n) = 11, state = 2 9 5 6 0 1 3 4 7 8
f(n) = 0g(n) = 38,h(n) = 12, state = 2 9 5 8 6 1 3 4 7 0
f(n) = 0g(n) = 39,h(n) = 11, state = 2 9 5 8 0 1 3 4 7 6
f(n) = 0g(n) = 37,h(n) = 12, state = 2 9 5 6 8 1 3 4 7 0
f(n) = 0g(n) = 31,h(n) = 13, state = 0 2 9 7 6 1 3 4 5 8
f(n) = 0g(n) = 32,h(n) = 12, state = 1 2 9 7 6 0 3 4 5 8
f(n) = 0g(n) = 31,h(n) = 13, state = 0 2 3 7 6 1 4 9 5 8
f(n) = 0g(n) = 32,h(n) = 12, state = 1 2 3 7 6 0 4 9 5 8
f(n) = 0g(n) = 31,h(n) = 13, state = 2 4 3 7 6 1 0 9 5 8
f(n) = 0g(n) = 32,h(n) = 13, state = 2 5 0 3 6 1 4 7 9 8
f(n) = 0g(n) = 33,h(n) = 12, state = 2 0 5 3 6 1 4 7 9 8
f(n) = 0g(n) = 33,h(n) = 12, state = 2 5 7 3 6 1 4 0 9 8
f(n) = 0g(n) = 36,h(n) = 12, state = 2 7 5 3 6 1 4 0 9 8
f(n) = 0g(n) = 32,h(n) = 13, state = 0 2 3 9 6 1 5 4 7 8
f(n) = 0g(n) = 33,h(n) = 12, state = 1 2 3 9 6 0 5 4 7 8
f(n) = 0g(n) = 36,h(n) = 13, state = 8 2 3 7 8 1 4 5 9 0
f(n) = 0g(n) = 34,h(n) = 13, state = 2 4 3 7 6 1 5 9 0 8
f(n) = 0g(n) = 35,h(n) = 12, state = 2 4 3 7 6 1 5 9 8 0
f(n) = 0g(n) = 36,h(n) = 11, state = 2 4 3 7 0 1 5 9 8 6
f(n) = 0g(n) = 34,h(n) = 13, state = 2 4 0 7 6 1 5 3 9 8
f(n) = 0g(n) = 36,h(n) = 13, state = 0 2 3 5 6 1 4 9 7 8
f(n) = 0g(n) = 37,h(n) = 12, state = 1 2 3 5 6 0 4 9 7 8
f(n) = 0g(n) = 36,h(n) = 13, state = 2 4 3 5 6 1 0 9 7 8
f(n) = 0g(n) = 36,h(n) = 13, state = 2 5 4 7 6 1 3 9 0 8
f(n) = 0g(n) = 37,h(n) = 12, state = 2 5 4 7 6 1 3 9 8 0
f(n) = 0g(n) = 38,h(n) = 11, state = 2 5 4 7 0 1 3 9 8 6
f(n) = 0g(n) = 36,h(n) = 13, state = 2 5 4 7 6 1 0 3 9 8
f(n) = 0g(n) = 38,h(n) = 13, state = 8 2 5 7 8 1 3 4 9 0
f(n) = 0g(n) = 35,h(n) = 13, state = 3 4 0 5 6 2 1 7 9 8
f(n) = 0g(n) = 35,h(n) = 13, state = 0 4 5 9 6 3 2 1 7 8
f(n) = 0g(n) = 36,h(n) = 13, state = 8 1 5 9 8 3 2 4 7 0
f(n) = 0g(n) = 36,h(n) = 13, state = 3 4 1 5 6 2 0 7 9 8
f(n) = 0g(n) = 36,h(n) = 13, state = 3 4 1 9 6 2 5 7 0 8
f(n) = 0g(n) = 37,h(n) = 12, state = 3 4 1 9 6 2 5 7 8 0
f(n) = 0g(n) = 38,h(n) = 11, state = 3 4 1 9 0 2 5 7 8 6
f(n) = 0g(n) = 36,h(n) = 13, state = 3 4 0 9 6 2 5 1 7 8
f(n) = 0g(n) = 36,h(n) = 13, state = 0 4 1 9 6 3 2 5 7 8
f(n) = 0g(n) = 39,h(n) = 13, state = 0 1 7 9 6 3 2 4 5 8
f(n) = 0g(n) = 41,h(n) = 12, state = 1 0 7 9 6 3 2 4 5 8
f(n) = 0g(n) = 39,h(n) = 13, state = 3 7 0 9 6 2 1 4 5 8
f(n) = 0g(n) = 39,h(n) = 13, state = 3 4 1 9 6 2 0 7 5 8
f(n) = 0g(n) = 37,h(n) = 13, state = 2 5 0 3 6 1 4 9 7 8
f(n) = 0g(n) = 38,h(n) = 12, state = 2 0 5 3 6 1 4 9 7 8
f(n) = 0g(n) = 38,h(n) = 12, state = 2 5 9 3 6 1 4 0 7 8
f(n) = 0g(n) = 41,h(n) = 12, state = 2 9 5 3 6 1 4 0 7 8
f(n) = 0g(n) = 37,h(n) = 13, state = 0 2 3 7 6 1 5 4 9 8
f(n) = 0g(n) = 38,h(n) = 12, state = 1 2 3 7 6 0 5 4 9 8
f(n) = 0g(n) = 39,h(n) = 13, state = 3 5 4 7 6 2 1 9 0 8
f(n) = 0g(n) = 40,h(n) = 12, state = 3 5 4 7 6 2 1 9 8 0
f(n) = 0g(n) = 41,h(n) = 11, state = 3 5 4 7 0 2 1 9 8 6
f(n) = 0g(n) = 39,h(n) = 13, state = 3 5 4 7 6 2 0 1 9 8
f(n) = 0g(n) = 39,h(n) = 13, state = 2 4 0 5 6 1 3 9 7 8
f(n) = 0g(n) = 39,h(n) = 13, state = 0 2 4 7 6 1 3 5 9 8
f(n) = 0g(n) = 40,h(n) = 12, state = 1 2 4 7 6 0 3 5 9 8
f(n) = 0g(n) = 38,h(n) = 13, state = 0 1 9 7 6 3 2 4 5 8
f(n) = 0g(n) = 40,h(n) = 12, state = 1 0 9 7 6 3 2 4 5 8
f(n) = 0g(n) = 38,h(n) = 13, state = 3 9 0 7 6 2 1 4 5 8
f(n) = 0g(n) = 41,h(n) = 11, state = 3 9 5 7 6 2 1 4 0 8
f(n) = 0g(n) = 42,h(n) = 10, state = 3 9 5 7 6 2 1 4 8 0
f(n) = 0g(n) = 43,h(n) = 9, state = 3 9 5 7 0 2 1 4 8 6
f(n) = 0g(n) = 42,h(n) = 12, state = 3 9 5 7 6 2 1 0 4 8
f(n) = 0g(n) = 42,h(n) = 12, state = 3 9 5 0 6 2 1 4 7 8
f(n) = 0g(n) = 43,h(n) = 11, state = 3 9 5 6 0 2 1 4 7 8
f(n) = 0g(n) = 45,h(n) = 12, state = 3 9 5 8 6 2 1 4 7 0
f(n) = 0g(n) = 46,h(n) = 11, state = 3 9 5 8 0 2 1 4 7 6
f(n) = 0g(n) = 44,h(n) = 12, state = 3 9 5 6 8 2 1 4 7 0
f(n) = 0g(n) = 38,h(n) = 13, state = 3 4 1 7 6 2 0 9 5 8
f(n) = 0g(n) = 39,h(n) = 13, state = 3 5 0 1 6 2 4 7 9 8
f(n) = 0g(n) = 40,h(n) = 12, state = 3 0 5 1 6 2 4 7 9 8
f(n) = 0g(n) = 41,h(n) = 11, state = 0 3 5 1 6 2 4 7 9 8
f(n) = 0g(n) = 40,h(n) = 12, state = 3 5 7 1 6 2 4 0 9 8
f(n) = 0g(n) = 43,h(n) = 12, state = 3 7 5 1 6 2 4 0 9 8
f(n) = 0g(n) = 44,h(n) = 12, state = 8 3 5 1 0 2 4 7 9 8
f(n) = 0g(n) = 42,h(n) = 12, state = 2 3 5 1 6 0 4 7 9 8
f(n) = 0g(n) = 39,h(n) = 13, state = 0 5 1 9 6 3 2 4 7 8
f(n) = 0g(n) = 39,h(n) = 13, state = 2 3 1 9 6 4 5 7 0 8
f(n) = 0g(n) = 40,h(n) = 12, state = 2 3 1 9 6 4 5 7 8 0
f(n) = 0g(n) = 41,h(n) = 11, state = 2 3 1 9 0 4 5 7 8 6
f(n) = 0g(n) = 39,h(n) = 13, state = 2 3 0 9 6 4 5 1 7 8
f(n) = 0g(n) = 39,h(n) = 13, state = 0 2 1 9 6 4 3 5 7 8
f(n) = 0g(n) = 41,h(n) = 13, state = 3 4 1 7 6 2 5 9 0 8
f(n) = 0g(n) = 42,h(n) = 12, state = 3 4 1 7 6 2 5 9 8 0
f(n) = 0g(n) = 43,h(n) = 11, state = 3 4 1 7 0 2 5 9 8 6
f(n) = 0g(n) = 41,h(n) = 13, state = 3 4 0 7 6 2 5 1 9 8
f(n) = 0g(n) = 41,h(n) = 13, state = 0 4 1 7 6 3 2 5 9 8
f(n) = 0g(n) = 43,h(n) = 13, state = 3 4 1 5 6 2 0 9 7 8
f(n) = 0g(n) = 45,h(n) = 13, state = 8 1 5 7 8 3 2 4 9 0
f(n) = 0g(n) = 42,h(n) = 13, state = 3 4 0 5 6 2 1 9 7 8
f(n) = 0g(n) = 42,h(n) = 13, state = 0 4 5 7 6 3 2 1 9 8
f(n) = 0g(n) = 44,h(n) = 13, state = 3 5 0 1 6 2 4 9 7 8
f(n) = 0g(n) = 45,h(n) = 12, state = 3 0 5 1 6 2 4 9 7 8
f(n) = 0g(n) = 46,h(n) = 11, state = 0 3 5 1 6 2 4 9 7 8
f(n) = 0g(n) = 45,h(n) = 12, state = 3 5 9 1 6 2 4 0 7 8
f(n) = 0g(n) = 48,h(n) = 12, state = 3 9 5 1 6 2 4 0 7 8
f(n) = 0g(n) = 49,h(n) = 12, state = 8 3 5 1 0 2 4 9 7 8
f(n) = 0g(n) = 47,h(n) = 12, state = 2 3 5 1 6 0 4 9 7 8
f(n) = 0g(n) = 44,h(n) = 13, state = 0 5 1 7 6 3 2 4 9 8
f(n) = 0g(n) = 44,h(n) = 13, state = 2 3 1 7 6 4 5 9 0 8
f(n) = 0g(n) = 45,h(n) = 12, state = 2 3 1 7 6 4 5 9 8 0
f(n) = 0g(n) = 46,h(n) = 11, state = 2 3 1 7 0 4 5 9 8 6
f(n) = 0g(n) = 44,h(n) = 13, state = 2 3 0 7 6 4 5 1 9 8
f(n) = 0g(n) = 44,h(n) = 13, state = 0 2 1 7 6 4 3 5 9 8
f(n) = 0g(n) = 28,h(n) = 13, state = 2 9 0 5 6 1 3 4 7 8
f(n) = 0g(n) = 28,h(n) = 13, state = 0 2 9 5 6 1 3 4 7 8
f(n) = 0g(n) = 29,h(n) = 12, state = 1 2 9 5 6 0 3 4 7 8
f(n) = 0g(n) = 32,h(n) = 13, state = 2 5 7 9 6 1 0 3 4 8
f(n) = 0g(n) = 32,h(n) = 13, state = 1 2 3 9 6 4 5 7 0 8
f(n) = 0g(n) = 33,h(n) = 12, state = 1 2 3 9 6 4 5 7 8 0
f(n) = 0g(n) = 34,h(n) = 11, state = 1 2 3 9 0 4 5 7 8 6
f(n) = 0g(n) = 32,h(n) = 13, state = 1 2 0 9 6 4 5 3 7 8
f(n) = 0g(n) = 35,h(n) = 13, state = 3 5 7 9 6 2 0 1 4 8
f(n) = 0g(n) = 36,h(n) = 13, state = 8 2 5 9 8 1 4 3 7 0
f(n) = 0g(n) = 35,h(n) = 13, state = 2 4 7 9 6 1 0 3 5 8
f(n) = 0g(n) = 36,h(n) = 12, state = 2 0 7 9 6 1 4 3 5 8
f(n) = 0g(n) = 35,h(n) = 13, state = 2 4 0 9 6 1 3 7 5 8
f(n) = 0g(n) = 35,h(n) = 13, state = 2 5 7 9 6 1 0 4 3 8
f(n) = 0g(n) = 35,h(n) = 13, state = 2 5 0 9 6 1 4 7 3 8
f(n) = 0g(n) = 36,h(n) = 12, state = 2 0 5 9 6 1 4 7 3 8
f(n) = 0g(n) = 37,h(n) = 13, state = 1 2 3 7 6 4 5 9 0 8
f(n) = 0g(n) = 38,h(n) = 12, state = 1 2 3 7 6 4 5 9 8 0
f(n) = 0g(n) = 39,h(n) = 11, state = 1 2 3 7 0 4 5 9 8 6
f(n) = 0g(n) = 37,h(n) = 13, state = 1 2 0 7 6 4 5 3 9 8
f(n) = 0g(n) = 39,h(n) = 13, state = 2 5 9 7 6 1 0 3 4 8
f(n) = 0g(n) = 39,h(n) = 13, state = 2 5 0 7 6 1 3 9 4 8
f(n) = 0g(n) = 40,h(n) = 12, state = 2 0 5 7 6 1 3 9 4 8
f(n) = 0g(n) = 41,h(n) = 11, state = 2 3 5 7 6 1 0 9 4 8
f(n) = 0g(n) = 42,h(n) = 12, state = 2 3 5 7 6 1 9 0 4 8
f(n) = 0g(n) = 43,h(n) = 11, state = 2 3 5 7 6 1 9 4 0 8
f(n) = 0g(n) = 44,h(n) = 10, state = 2 3 5 7 6 1 9 4 8 0
f(n) = 0g(n) = 45,h(n) = 9, state = 2 3 5 7 0 1 9 4 8 6
f(n) = 0g(n) = 42,h(n) = 12, state = 2 3 5 7 6 0 1 9 4 8
f(n) = 0g(n) = 43,h(n) = 11, state = 0 3 5 7 6 2 1 9 4 8
f(n) = 0g(n) = 44,h(n) = 12, state = 2 3 5 0 6 1 9 4 7 8
f(n) = 0g(n) = 45,h(n) = 11, state = 2 3 5 6 0 1 9 4 7 8
f(n) = 0g(n) = 45,h(n) = 12, state = 3 0 5 7 6 2 1 9 4 8
f(n) = 0g(n) = 46,h(n) = 11, state = 3 1 5 7 6 2 0 9 4 8
f(n) = 0g(n) = 46,h(n) = 12, state = 8 3 5 7 0 2 1 9 4 8
f(n) = 0g(n) = 47,h(n) = 12, state = 2 3 5 8 6 1 9 4 7 0
f(n) = 0g(n) = 48,h(n) = 11, state = 2 3 5 8 0 1 9 4 7 6
f(n) = 0g(n) = 46,h(n) = 12, state = 2 3 5 6 8 1 9 4 7 0
f(n) = 0g(n) = 47,h(n) = 12, state = 3 1 5 7 6 2 9 0 4 8
f(n) = 0g(n) = 48,h(n) = 11, state = 3 1 5 7 6 2 9 4 0 8
f(n) = 0g(n) = 49,h(n) = 10, state = 3 1 5 7 6 2 9 4 8 0
f(n) = 0g(n) = 50,h(n) = 9, state = 3 1 5 7 0 2 9 4 8 6
f(n) = 0g(n) = 47,h(n) = 12, state = 3 1 5 7 6 0 2 9 4 8
f(n) = 0g(n) = 49,h(n) = 12, state = 3 1 5 0 6 2 9 4 7 8
f(n) = 0g(n) = 50,h(n) = 11, state = 3 1 5 6 0 2 9 4 7 8
f(n) = 0g(n) = 52,h(n) = 12, state = 3 1 5 8 6 2 9 4 7 0
f(n) = 0g(n) = 53,h(n) = 11, state = 3 1 5 8 0 2 9 4 7 6
f(n) = 0g(n) = 51,h(n) = 12, state = 3 1 5 6 8 2 9 4 7 0
f(n) = 0g(n) = 40,h(n) = 13, state = 2 5 0 9 6 4 3 1 7 8
f(n) = 0g(n) = 40,h(n) = 13, state = 0 2 5 9 6 4 3 1 7 8
f(n) = 0g(n) = 38,h(n) = 13, state = 3 4 7 9 6 2 0 1 5 8
f(n) = 0g(n) = 39,h(n) = 12, state = 3 0 7 9 6 2 4 1 5 8
f(n) = 0g(n) = 40,h(n) = 11, state = 0 3 7 9 6 2 4 1 5 8
f(n) = 0g(n) = 43,h(n) = 12, state = 8 3 7 9 0 2 4 1 5 8
f(n) = 0g(n) = 41,h(n) = 12, state = 2 3 7 9 6 0 4 1 5 8
f(n) = 0g(n) = 38,h(n) = 13, state = 3 4 0 9 6 2 1 7 5 8
f(n) = 0g(n) = 37,h(n) = 13, state = 1 5 4 9 6 3 2 7 0 8
f(n) = 0g(n) = 38,h(n) = 12, state = 1 5 4 9 6 3 2 7 8 0
f(n) = 0g(n) = 39,h(n) = 11, state = 1 5 4 9 0 3 2 7 8 6
f(n) = 0g(n) = 37,h(n) = 13, state = 1 5 4 9 6 3 0 2 7 8
f(n) = 0g(n) = 38,h(n) = 12, state = 1 5 4 9 6 0 3 2 7 8
f(n) = 0g(n) = 40,h(n) = 13, state = 1 4 0 5 6 3 2 7 9 8
f(n) = 0g(n) = 41,h(n) = 12, state = 1 4 7 5 6 3 2 0 9 8
f(n) = 0g(n) = 40,h(n) = 13, state = 0 1 4 9 6 3 2 5 7 8
f(n) = 0g(n) = 40,h(n) = 13, state = 1 2 4 9 6 3 0 5 7 8
f(n) = 0g(n) = 38,h(n) = 13, state = 0 1 7 5 6 3 2 4 9 8
f(n) = 0g(n) = 40,h(n) = 12, state = 1 0 7 5 6 3 2 4 9 8
f(n) = 0g(n) = 40,h(n) = 13, state = 2 5 9 7 6 1 0 4 3 8
f(n) = 0g(n) = 40,h(n) = 13, state = 2 5 0 7 6 1 4 9 3 8
f(n) = 0g(n) = 41,h(n) = 12, state = 2 0 5 7 6 1 4 9 3 8
f(n) = 0g(n) = 44,h(n) = 12, state = 2 9 5 7 6 1 4 0 3 8
f(n) = 0g(n) = 45,h(n) = 11, state = 2 9 5 7 6 1 4 3 0 8
f(n) = 0g(n) = 46,h(n) = 10, state = 2 9 5 7 6 1 4 3 8 0
f(n) = 0g(n) = 47,h(n) = 9, state = 2 9 5 7 0 1 4 3 8 6
f(n) = 0g(n) = 46,h(n) = 12, state = 2 9 5 0 6 1 4 3 7 8
f(n) = 0g(n) = 47,h(n) = 11, state = 2 9 5 6 0 1 4 3 7 8
f(n) = 0g(n) = 49,h(n) = 12, state = 2 9 5 8 6 1 4 3 7 0
f(n) = 0g(n) = 50,h(n) = 11, state = 2 9 5 8 0 1 4 3 7 6
f(n) = 0g(n) = 48,h(n) = 12, state = 2 9 5 6 8 1 4 3 7 0
f(n) = 0g(n) = 41,h(n) = 13, state = 8 2 5 7 8 1 4 3 9 0
f(n) = 0g(n) = 42,h(n) = 13, state = 3 5 9 7 6 2 0 1 4 8
f(n) = 0g(n) = 42,h(n) = 13, state = 3 5 0 7 6 2 1 9 4 8
f(n) = 0g(n) = 42,h(n) = 13, state = 2 4 9 7 6 1 0 3 5 8
f(n) = 0g(n) = 43,h(n) = 12, state = 2 0 9 7 6 1 4 3 5 8
f(n) = 0g(n) = 42,h(n) = 13, state = 2 4 0 7 6 1 3 9 5 8
f(n) = 0g(n) = 42,h(n) = 13, state = 3 5 7 9 6 2 0 4 1 8
f(n) = 0g(n) = 42,h(n) = 13, state = 3 5 0 9 6 2 4 7 1 8
f(n) = 0g(n) = 43,h(n) = 12, state = 3 0 5 9 6 2 4 7 1 8
f(n) = 0g(n) = 44,h(n) = 11, state = 0 3 5 9 6 2 4 7 1 8
f(n) = 0g(n) = 46,h(n) = 12, state = 3 7 5 9 6 2 4 0 1 8
f(n) = 0g(n) = 47,h(n) = 11, state = 3 7 5 9 6 2 4 1 0 8
f(n) = 0g(n) = 48,h(n) = 10, state = 3 7 5 9 6 2 4 1 8 0
f(n) = 0g(n) = 49,h(n) = 9, state = 3 7 5 9 0 2 4 1 8 6
f(n) = 0g(n) = 47,h(n) = 12, state = 8 3 5 9 0 2 4 7 1 8
f(n) = 0g(n) = 45,h(n) = 12, state = 2 3 5 9 6 0 4 7 1 8
f(n) = 0g(n) = 48,h(n) = 12, state = 3 7 5 0 6 2 4 1 9 8
f(n) = 0g(n) = 49,h(n) = 11, state = 3 7 5 6 0 2 4 1 9 8
f(n) = 0g(n) = 51,h(n) = 12, state = 3 7 5 8 6 2 4 1 9 0
f(n) = 0g(n) = 52,h(n) = 11, state = 3 7 5 8 0 2 4 1 9 6
f(n) = 0g(n) = 50,h(n) = 12, state = 3 7 5 6 8 2 4 1 9 0
f(n) = 0g(n) = 45,h(n) = 13, state = 0 1 9 5 6 3 2 4 7 8
f(n) = 0g(n) = 47,h(n) = 12, state = 1 0 9 5 6 3 2 4 7 8
f(n) = 0g(n) = 50,h(n) = 12, state = 1 4 9 5 6 3 2 0 7 8
f(n) = 0g(n) = 45,h(n) = 13, state = 3 9 0 5 6 2 1 4 7 8
f(n) = 0g(n) = 46,h(n) = 13, state = 1 5 4 7 6 3 2 9 0 8
f(n) = 0g(n) = 47,h(n) = 12, state = 1 5 4 7 6 3 2 9 8 0
f(n) = 0g(n) = 48,h(n) = 11, state = 1 5 4 7 0 3 2 9 8 6
f(n) = 0g(n) = 46,h(n) = 13, state = 1 5 4 7 6 3 0 2 9 8
f(n) = 0g(n) = 47,h(n) = 12, state = 1 5 4 7 6 0 3 2 9 8
f(n) = 0g(n) = 49,h(n) = 13, state = 1 4 0 5 6 3 2 9 7 8
f(n) = 0g(n) = 49,h(n) = 13, state = 0 1 4 7 6 3 2 5 9 8
f(n) = 0g(n) = 49,h(n) = 13, state = 1 2 4 7 6 3 0 5 9 8
f(n) = 0g(n) = 47,h(n) = 13, state = 2 5 0 7 6 4 3 1 9 8
f(n) = 0g(n) = 47,h(n) = 13, state = 0 2 5 7 6 4 3 1 9 8
f(n) = 0g(n) = 45,h(n) = 13, state = 3 4 9 7 6 2 0 1 5 8
f(n) = 0g(n) = 46,h(n) = 12, state = 3 0 9 7 6 2 4 1 5 8
f(n) = 0g(n) = 47,h(n) = 11, state = 0 3 9 7 6 2 4 1 5 8
f(n) = 0g(n) = 50,h(n) = 12, state = 8 3 9 7 0 2 4 1 5 8
f(n) = 0g(n) = 48,h(n) = 12, state = 2 3 9 7 6 0 4 1 5 8
f(n) = 0g(n) = 45,h(n) = 13, state = 3 4 0 7 6 2 1 9 5 8
f(n) = 0g(n) = 47,h(n) = 13, state = 3 5 9 7 6 2 0 4 1 8
f(n) = 0g(n) = 47,h(n) = 13, state = 3 5 0 7 6 2 4 9 1 8
f(n) = 0g(n) = 48,h(n) = 12, state = 3 0 5 7 6 2 4 9 1 8
f(n) = 0g(n) = 49,h(n) = 11, state = 0 3 5 7 6 2 4 9 1 8
f(n) = 0g(n) = 51,h(n) = 12, state = 3 9 5 7 6 2 4 0 1 8
f(n) = 0g(n) = 52,h(n) = 11, state = 3 9 5 7 6 2 4 1 0 8
f(n) = 0g(n) = 53,h(n) = 10, state = 3 9 5 7 6 2 4 1 8 0
f(n) = 0g(n) = 54,h(n) = 9, state = 3 9 5 7 0 2 4 1 8 6
f(n) = 0g(n) = 52,h(n) = 12, state = 8 3 5 7 0 2 4 9 1 8
f(n) = 0g(n) = 50,h(n) = 12, state = 2 3 5 7 6 0 4 9 1 8
f(n) = 0g(n) = 53,h(n) = 12, state = 3 9 5 0 6 2 4 1 7 8
